Object Type,Package,Procedure,SQL Object Name,Target Table,Target Column,Source Table,Source Column,Transformation
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,N_TERNARY_REINSURER_REINS_SHARE_PCT_R,fct_claim_payment_detail_r,N_TERNARY_REINSURER_REINS_SHARE_PCT_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,N_TOTAL_REINSURANCE_PCT_R,fct_claim_payment_detail_r,N_TOTAL_REINSURANCE_PCT_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,N_WORKSHEET_OBJECT_NUM_R,fct_claim_payment_detail_r,N_WORKSHEET_OBJECT_NUM_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,T_CREATION_DATE_R,fct_claim_payment_detail_r,T_CREATION_DATE_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,T_EVENT_TIMESTAMP_R,fct_claim_payment_detail_r,T_EVENT_TIMESTAMP_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,T_LAST_MODIFIED_DATE_R,fct_claim_payment_detail_r,T_LAST_MODIFIED_DATE_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_AMOUNT_TYPE_CATEGORY_DESC_R,fct_claim_payment_detail_r,V_AMOUNT_TYPE_CATEGORY_DESC_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_AMOUNT_TYPE_CATEGORY_R,fct_claim_payment_detail_r,V_AMOUNT_TYPE_CATEGORY_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_AMOUNT_TYPE_CODE_R,fct_claim_payment_detail_r,V_AMOUNT_TYPE_CODE_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_AMOUNT_TYPE_NAME_R,fct_claim_payment_detail_r,V_AMOUNT_TYPE_NAME_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_AMOUNT_TYPE_SUB_CATEGORY_R,fct_claim_payment_detail_r,V_AMOUNT_TYPE_SUB_CATEGORY_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_AMOUNT_TYPE_SUB_CODE_R,fct_claim_payment_detail_r,V_AMOUNT_TYPE_SUB_CODE_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_AMOUNT_TYPE_SUB_NAME_R,fct_claim_payment_detail_r,V_AMOUNT_TYPE_SUB_NAME_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_AMT_TYPE_SUB_CATEGORY_DESC_R,fct_claim_payment_detail_r,V_AMT_TYPE_SUB_CATEGORY_DESC_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_BENEFIT_CATEGORY_R,fct_claim_payment_detail_r,V_BENEFIT_CATEGORY_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_BENEFIT_CODE_R,fct_claim_payment_detail_r,V_BENEFIT_CODE_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_BENEFIT_DESCRIPTION_R,fct_claim_payment_detail_r,V_BENEFIT_DESCRIPTION_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_BENEFIT_GROUP_R,fct_claim_payment_detail_r,V_BENEFIT_GROUP_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_CHECK_NUMBER_R,fct_claim_payment_detail_r,V_CHECK_NUMBER_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_CHECK_TYPE_R,fct_claim_payment_detail_r,V_CHECK_TYPE_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_CLAIM_NUMBER_R,fct_claim_payment_detail_r,V_CLAIM_NUMBER_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_COVERAGE_CODE_R,fct_claim_payment_detail_r,V_COVERAGE_CODE_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_COV_GROUP_ID_R,fct_claim_payment_detail_r,V_COV_GROUP_ID_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_CREATED_BY_R,fct_claim_payment_detail_r,V_CREATED_BY_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_GROSS_BENEFIT_CODE_R,fct_claim_payment_detail_r,V_GROSS_BENEFIT_CODE_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_HASH_KEY_R,fct_claim_payment_detail_r,V_HASH_KEY_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_LAST_MODIFIED_BY_R,fct_claim_payment_detail_r,V_LAST_MODIFIED_BY_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_LOB_TYPE_R,fct_claim_payment_detail_r,V_LOB_TYPE_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_PAYEE_FIRST_NAME_R,fct_claim_payment_detail_r,V_PAYEE_FIRST_NAME_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_PAYEE_LAST_NAME_R,fct_claim_payment_detail_r,V_PAYEE_LAST_NAME_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_PAYEE_MIDDLE_NAME_R,fct_claim_payment_detail_r,V_PAYEE_MIDDLE_NAME_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_PAYEE_TYPE_R,fct_claim_payment_detail_r,V_PAYEE_TYPE_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_PAYMENT_RECORD_TYPE_R,fct_claim_payment_detail_r,V_PAYMENT_RECORD_TYPE_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_PAYMENT_STATUS_R,fct_claim_payment_detail_r,V_PAYMENT_STATUS_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_PAYMENT_TYPE_R,fct_claim_payment_detail_r,V_PAYMENT_TYPE_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_PAY_METHOD_R,fct_claim_payment_detail_r,V_PAY_METHOD_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_PRIMARY_REINSURER_R,fct_claim_payment_detail_r,V_PRIMARY_REINSURER_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_PRIVACY_INDICATOR_R,fct_claim_payment_detail_r,V_PRIVACY_INDICATOR_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_RECORD_TYPE_R,fct_claim_payment_detail_r,V_RECORD_TYPE_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_SECONDARY_REINSURER_R,fct_claim_payment_detail_r,V_SECONDARY_REINSURER_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_SOURCE_SYSTEM_NAME_R,fct_claim_payment_detail_r,V_SOURCE_SYSTEM_NAME_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_TAX_STATE_R,fct_claim_payment_detail_r,V_TAX_STATE_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_MV_SSL,V_TERNARY_REINSURER_R,fct_claim_payment_detail_r,V_TERNARY_REINSURER_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,EARLIEST_SERVICE_PERIOD_FROM_DATE,fct_claim_payment_detail_r_MV_SSL,D_SERVICE_PERIOD_FROM_R,MIN
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,EARLIEST_SERVICE_PERIOD_TO_DATE,fct_claim_payment_detail_r_MV_SSL,D_SERVICE_PERIOD_TO_R,MIN
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,MOST_RECENT_SERVICE_PERIOD_FROM_DATE,fct_claim_payment_detail_r_MV_SSL,D_SERVICE_PERIOD_FROM_R,MAX
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,MOST_RECENT_SERVICE_PERIOD_TO_DATE,fct_claim_payment_detail_r_MV_SSL,D_SERVICE_PERIOD_TO_R,MAX
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,N_CLAIM_COVERAGE_GROUP_SK_R,fct_claim_payment_detail_r_MV_SSL,N_CLAIM_COVERAGE_GROUP_SK_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,V_COV_GROUP_ID_R,fct_claim_payment_detail_r_MV_SSL,V_COV_GROUP_ID_R,Direct
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,earliest_payment_date,fct_claim_payment_detail_r_MV_SSL,d_paid_date_r,MIN
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,last_payment_date,fct_claim_payment_detail_r_MV_SSL,d_paid_date_r,MAX -> case-when
Materialized View,,,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,v_claim_number_r,fct_claim_payment_detail_r_MV_SSL,v_claim_number_r,Direct
Materialized View,,,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,D_CREATED_DATE_R,fct_grp_claim_note_r,D_CREATED_DATE_R,Direct
Materialized View,,,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,N_BATCH_ID_R,fct_grp_claim_note_r,N_BATCH_ID_R,Direct
Materialized View,,,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,N_CLAIM_SK_R,fct_grp_claim_note_r,n_claim_sk_r,Direct
Materialized View,,,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,N_CLAIM_SUBSEQUENCE_NUMBER_R,fct_grp_claim_note_r,N_CLAIM_SUBSEQUENCE_NUMBER_R,Direct
Materialized View,,,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,N_CUST_PARTY_SK_R,dim_grp_claim_policy_detail_emp_mv_ssl,N_CUST_PARTY_SK_R,Direct
Materialized View,,,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,N_SEQ_R,fct_grp_claim_note_r,N_SEQ_R,NVL
Materialized View,,,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,V_RPT_ACTIVE_STATUS_R,dim_grp_claim_policy_detail_emp_mv_ssl,V_RPT_ACTIVE_STATUS_R,Direct
Materialized View,,,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,n_employee_sk_r,dim_grp_claim_policy_detail_emp_mv_ssl,n_employee_sk_r,Direct
Materialized View,,,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,n_insrd_party_sk_r,dim_grp_claim_policy_detail_emp_mv_ssl,n_insrd_party_sk_r,Direct
Materialized View,,,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,n_policy_sk_r,dim_grp_claim_policy_detail_emp_mv_ssl,n_policy_sk_r,Direct
Materialized View,,,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,t_last_modified_date_r,fct_grp_claim_note_r,t_last_modified_date_r,Direct
Materialized View,,,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,FCT_GRP_CLAIM_NOTE_R_DRQ_MV_SSL_INC,v_note_created_by_r,DIM_GRP_SYSUSESO_R,v_description_r,Direct
Materialized View,,,FCT_GRP_CLAIM_NOTE_R_MV_SSL,FCT_GRP_CLAIM_NOTE_R_MV_SSL,n_claim_sk_r,fct_grp_claim_note_r,n_claim_sk_r,Direct
Materialized View,,,FCT_GRP_CLAIM_NOTE_R_MV_SSL,FCT_GRP_CLAIM_NOTE_R_MV_SSL,note_date,fct_grp_claim_note_r,D_CREATED_DATE_R,MAX
Materialized View,,,FCT_GRP_CLAIM_NOTE_R_MV_SSL,FCT_GRP_CLAIM_NOTE_R_MV_SSL,note_date,fct_grp_claim_note_r,N_CREATED_ITIME_R,MAX
Materialized View,,,FCT_GRP_POLICY_R_MV_SSL,FCT_GRP_POLICY_R_MV_SSL,n_cust_party_sk_r,fct_grp_policy_r,n_cust_party_sk_r,MAX
Materialized View,,,FCT_GRP_POLICY_R_MV_SSL,FCT_GRP_POLICY_R_MV_SSL,n_policy_sk_r,fct_grp_policy_r,n_policy_sk_r,Direct
Materialized View,,,FCT_GRP_POLICY_R_MV_SSL,FCT_GRP_POLICY_R_MV_SSL,n_version_number_r,fct_grp_policy_r,n_version_number_r,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,D_BENEFIT_START_R,fct_grp_worksheet,D_BENEFIT_START_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,D_DELETE_DATE_R,fct_grp_worksheet,D_DELETE_DATE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,D_END_DATE_R,fct_grp_worksheet,D_END_DATE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,D_INTEREST_END_DATE_R,fct_grp_worksheet,D_INTEREST_END_DATE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,D_INTEREST_START_DATE_R,fct_grp_worksheet,D_INTEREST_START_DATE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,D_INT_ACCRUAL_START_DATE_R,fct_grp_worksheet,D_INT_ACCRUAL_START_DATE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,D_INT_ACCRUAL_TRIG_DATE_R,fct_grp_worksheet,D_INT_ACCRUAL_TRIG_DATE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,D_ORIG_END_DATE_R,fct_grp_worksheet,D_ORIG_END_DATE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,D_PRESENT_VALUE_DATE_R,fct_grp_worksheet,D_PRESENT_VALUE_DATE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,D_RECORD_START_DATE_R,fct_grp_worksheet,D_RECORD_START_DATE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,D_RSL_INTEREST_DATE_R,fct_grp_worksheet,D_RSL_INTEREST_DATE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,D_START_DATE_R,fct_grp_worksheet,D_START_DATE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,D_WORKSHEET_END_DATE_R,fct_grp_worksheet,D_WORKSHEET_END_DATE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,D_WORKSHEET_START_DATE_R,fct_grp_worksheet,D_WORKSHEET_START_DATE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,FIC_MIS_DATE_R,fct_grp_worksheet,FIC_MIS_DATE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,F_PHYSICAL_DELETE_R,fct_grp_worksheet,F_PHYSICAL_DELETE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_BATCH_ID_R,fct_grp_worksheet,N_BATCH_ID_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_BENEFIT_AMOUNT_R,fct_grp_worksheet,N_BENEFIT_AMOUNT_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_BENEFIT_PERCENT_R,fct_grp_worksheet,N_BENEFIT_PERCENT_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_CLAIM_COVERAGE_GROUP_SK_R,fct_grp_worksheet,N_CLAIM_COVERAGE_GROUP_SK_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_CLAIM_COVERAGE_SK_R,fct_grp_worksheet,N_CLAIM_COVERAGE_SK_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_CLAIM_SK_R,fct_grp_worksheet,N_CLAIM_SK_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_COLA_ACCUM_VALUE_R,fct_grp_worksheet,N_COLA_ACCUM_VALUE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_COLA_BENEFIT_R,fct_grp_worksheet,N_COLA_BENEFIT_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_COLA_CPI_VALUE_R,fct_grp_worksheet,N_COLA_CPI_VALUE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_COMMUTED_VALUE_R,fct_grp_worksheet,N_COMMUTED_VALUE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_DISBURSED_POST_TEFRA_INT_R,fct_grp_worksheet,N_DISBURSED_POST_TEFRA_INT_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_DISBURSED_POST_TEFRA_PRIN_R,fct_grp_worksheet,N_DISBURSED_POST_TEFRA_PRIN_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_DISBURSED_PRE_TEFRA_INT_R,fct_grp_worksheet,N_DISBURSED_PRE_TEFRA_INT_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_DISBURSED_PRE_TEFRA_PRIN_R,fct_grp_worksheet,N_DISBURSED_PRE_TEFRA_PRIN_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_EMPLOYER_PERCENT_R,fct_grp_worksheet,N_EMPLOYER_PERCENT_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_EXCLUSION_RATIO_R,fct_grp_worksheet,N_EXCLUSION_RATIO_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_FICA_CONTINUANCE_R,fct_grp_worksheet,N_FICA_CONTINUANCE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_FICA_IGNORE_R,fct_grp_worksheet,N_FICA_IGNORE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_FLAT_BENEFIT_SELECTION_R,fct_grp_worksheet,N_FLAT_BENEFIT_SELECTION_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_GROSS_BENEFIT_OVERRIDE_R,fct_grp_worksheet,N_GROSS_BENEFIT_OVERRIDE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_GROSS_BENEFIT_R,fct_grp_worksheet,N_GROSS_BENEFIT_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_GROSS_BENEFIT_SELECTION_R,fct_grp_worksheet,N_GROSS_BENEFIT_SELECTION_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_GROSS_BILL_AMOUNT_R,fct_grp_worksheet,N_GROSS_BILL_AMOUNT_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_GR_BEN_BEF_OVERRIDE_R,fct_grp_worksheet,N_GR_BEN_BEF_OVERRIDE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_INCL_PRIOR_TAX_YEAR_R,fct_grp_worksheet,N_INCL_PRIOR_TAX_YEAR_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_INTEGRATION_OVERRIDE_R,fct_grp_worksheet,N_INTEGRATION_OVERRIDE_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_INTERRUPT_AMOUNT_R,fct_grp_worksheet,N_INTERRUPT_AMOUNT_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_JS_PERCENT_R,fct_grp_worksheet,N_JS_PERCENT_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_LEAD_TIME_R,fct_grp_worksheet,N_LEAD_TIME_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_LOAD_RUN_ID_R,fct_grp_worksheet,N_LOAD_RUN_ID_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_LUMP_SUM_R,fct_grp_worksheet,N_LUMP_SUM_R,Direct
Materialized View,,,FCT_GRP_WORKSHEET_MV_SSL,FCT_GRP_WORKSHEET_MV_SSL,N_MANUAL_CHECK_R,fct_grp_worksheet,N_MANUAL_CHECK_R,Direct
